                                                                                                                       
{'loss': 186.1167, 'grad_norm': 24.510391235351562, 'learning_rate': 5e-05, 'epoch': 0.06, 'num_input_tokens_seen': 131072, 'train_runtime': 8.636, 'train_tokens_per_second': 15177.353}
{'loss': 11.2798, 'grad_norm': 2.3576972484588623, 'learning_rate': 2.44e-05, 'epoch': 27.0, 'num_input_tokens_seen': 64143360, 'train_runtime': 1934.0693, 'train_tokens_per_second': 33164.976}
{'loss': 88.5464, 'grad_norm': 8.264837265014648, 'learning_rate': 2.435e-05, 'epoch': 27.06, 'num_input_tokens_seen': 64274432, 'train_runtime': 1937.0731, 'train_tokens_per_second': 33181.212}
{'loss': 89.8121, 'grad_norm': 8.378873825073242, 'learning_rate': 2.43e-05, 'epoch': 27.11, 'num_input_tokens_seen': 64405504, 'train_runtime': 1940.0717, 'train_tokens_per_second': 33197.486}
{'loss': 88.8627, 'grad_norm': 8.563981056213379, 'learning_rate': 2.425e-05, 'epoch': 27.17, 'num_input_tokens_seen': 64536576, 'train_runtime': 1942.9607, 'train_tokens_per_second': 33215.585}
{'loss': 89.515, 'grad_norm': 8.558308601379395, 'learning_rate': 2.4200000000000002e-05, 'epoch': 27.22, 'num_input_tokens_seen': 64667648, 'train_runtime': 1945.8523, 'train_tokens_per_second': 33233.585}
{'loss': 90.2211, 'grad_norm': 8.342508316040039, 'learning_rate': 2.415e-05, 'epoch': 27.28, 'num_input_tokens_seen': 64798720, 'train_runtime': 1948.7389, 'train_tokens_per_second': 33251.617}
{'loss': 90.2566, 'grad_norm': 8.484532356262207, 'learning_rate': 2.41e-05, 'epoch': 27.33, 'num_input_tokens_seen': 64929792, 'train_runtime': 1951.6281, 'train_tokens_per_second': 33269.551}
{'loss': 89.0493, 'grad_norm': 8.761072158813477, 'learning_rate': 2.4050000000000002e-05, 'epoch': 27.39, 'num_input_tokens_seen': 65060864, 'train_runtime': 1954.5185, 'train_tokens_per_second': 33287.413}
{'loss': 89.4503, 'grad_norm': 8.787761688232422, 'learning_rate': 2.4e-05, 'epoch': 27.44, 'num_input_tokens_seen': 65191936, 'train_runtime': 1976.8068, 'train_tokens_per_second': 32978.406}
{'loss': 89.2803, 'grad_norm': 8.502159118652344, 'learning_rate': 2.395e-05, 'epoch': 27.5, 'num_input_tokens_seen': 65323008, 'train_runtime': 1979.7781, 'train_tokens_per_second': 32995.116}
{'loss': 91.0036, 'grad_norm': 8.544095993041992, 'learning_rate': 2.39e-05, 'epoch': 27.55, 'num_input_tokens_seen': 65454080, 'train_runtime': 1982.7493, 'train_tokens_per_second': 33011.778}
{'loss': 91.0287, 'grad_norm': 8.121188163757324, 'learning_rate': 2.385e-05, 'epoch': 27.61, 'num_input_tokens_seen': 65585152, 'train_runtime': 1985.6903, 'train_tokens_per_second': 33028.892}
{'loss': 89.4309, 'grad_norm': 8.38847541809082, 'learning_rate': 2.38e-05, 'epoch': 27.66, 'num_input_tokens_seen': 65716224, 'train_runtime': 1988.5614, 'train_tokens_per_second': 33047.118}
{'loss': 89.8734, 'grad_norm': 8.43531608581543, 'learning_rate': 2.375e-05, 'epoch': 27.72, 'num_input_tokens_seen': 65847296, 'train_runtime': 1991.6227, 'train_tokens_per_second': 33062.133}
{'loss': 89.0117, 'grad_norm': 8.185541152954102, 'learning_rate': 2.37e-05, 'epoch': 27.77, 'num_input_tokens_seen': 65978368, 'train_runtime': 1994.5016, 'train_tokens_per_second': 33080.127}
{'loss': 89.6373, 'grad_norm': 8.347317695617676, 'learning_rate': 2.365e-05, 'epoch': 27.83, 'num_input_tokens_seen': 66109440, 'train_runtime': 1997.3771, 'train_tokens_per_second': 33098.126}
{'loss': 89.5338, 'grad_norm': 8.667566299438477, 'learning_rate': 2.36e-05, 'epoch': 27.88, 'num_input_tokens_seen': 66240512, 'train_runtime': 2000.2484, 'train_tokens_per_second': 33116.142}
{'loss': 88.9292, 'grad_norm': 8.808960914611816, 'learning_rate': 2.355e-05, 'epoch': 27.94, 'num_input_tokens_seen': 66371584, 'train_runtime': 2003.1212, 'train_tokens_per_second': 33134.083}
{'loss': 90.5477, 'grad_norm': 8.404485702514648, 'learning_rate': 2.35e-05, 'epoch': 27.99, 'num_input_tokens_seen': 66502656, 'train_runtime': 2005.9951, 'train_tokens_per_second': 33151.953}
{'loss': 11.2166, 'grad_norm': 3.046807289123535, 'learning_rate': 2.345e-05, 'epoch': 28.0, 'num_input_tokens_seen': 66519040, 'train_runtime': 2006.3562, 'train_tokens_per_second': 33154.153}
{'loss': 89.0686, 'grad_norm': 8.326519966125488, 'learning_rate': 2.3400000000000003e-05, 'epoch': 28.06, 'num_input_tokens_seen': 66650112, 'train_runtime': 2009.254, 'train_tokens_per_second': 33171.571}
{'loss': 89.0952, 'grad_norm': 8.408146858215332, 'learning_rate': 2.3350000000000002e-05, 'epoch': 28.11, 'num_input_tokens_seen': 66781184, 'train_runtime': 2012.1298, 'train_tokens_per_second': 33189.302}
{'loss': 89.4038, 'grad_norm': 8.352471351623535, 'learning_rate': 2.3300000000000004e-05, 'epoch': 28.17, 'num_input_tokens_seen': 66912256, 'train_runtime': 2015.0177, 'train_tokens_per_second': 33206.782}
{'loss': 88.4989, 'grad_norm': 8.458057403564453, 'learning_rate': 2.3250000000000003e-05, 'epoch': 28.22, 'num_input_tokens_seen': 67043328, 'train_runtime': 2017.9045, 'train_tokens_per_second': 33224.232}
{'loss': 90.088, 'grad_norm': 8.323807716369629, 'learning_rate': 2.32e-05, 'epoch': 28.28, 'num_input_tokens_seen': 67174400, 'train_runtime': 2020.7923, 'train_tokens_per_second': 33241.616}
{'loss': 90.0899, 'grad_norm': 8.958643913269043, 'learning_rate': 2.3150000000000004e-05, 'epoch': 28.33, 'num_input_tokens_seen': 67305472, 'train_runtime': 2023.6844, 'train_tokens_per_second': 33258.877}
{'loss': 90.0617, 'grad_norm': 8.6233549118042, 'learning_rate': 2.3100000000000002e-05, 'epoch': 28.39, 'num_input_tokens_seen': 67436544, 'train_runtime': 2026.5724, 'train_tokens_per_second': 33276.158}
{'loss': 89.1493, 'grad_norm': 8.310603141784668, 'learning_rate': 2.305e-05, 'epoch': 28.44, 'num_input_tokens_seen': 67567616, 'train_runtime': 2029.4626, 'train_tokens_per_second': 33293.354}
{'loss': 89.1525, 'grad_norm': 8.920239448547363, 'learning_rate': 2.3000000000000003e-05, 'epoch': 28.5, 'num_input_tokens_seen': 67698688, 'train_runtime': 2051.8199, 'train_tokens_per_second': 32994.459}
{'loss': 89.8493, 'grad_norm': 8.209624290466309, 'learning_rate': 2.2950000000000002e-05, 'epoch': 28.55, 'num_input_tokens_seen': 67829760, 'train_runtime': 2054.8009, 'train_tokens_per_second': 33010.381}
{'loss': 89.7529, 'grad_norm': 8.952154159545898, 'learning_rate': 2.29e-05, 'epoch': 28.61, 'num_input_tokens_seen': 67960832, 'train_runtime': 2057.7437, 'train_tokens_per_second': 33026.869}
{'loss': 88.7447, 'grad_norm': 8.102346420288086, 'learning_rate': 2.2850000000000003e-05, 'epoch': 28.66, 'num_input_tokens_seen': 68091904, 'train_runtime': 2060.6118, 'train_tokens_per_second': 33044.508}
{'loss': 89.7639, 'grad_norm': 8.741272926330566, 'learning_rate': 2.2800000000000002e-05, 'epoch': 28.72, 'num_input_tokens_seen': 68222976, 'train_runtime': 2063.4826, 'train_tokens_per_second': 33062.056}
{'loss': 88.6773, 'grad_norm': 8.986830711364746, 'learning_rate': 2.275e-05, 'epoch': 28.77, 'num_input_tokens_seen': 68354048, 'train_runtime': 2066.3535, 'train_tokens_per_second': 33079.552}
{'loss': 89.1798, 'grad_norm': 8.79530143737793, 'learning_rate': 2.2700000000000003e-05, 'epoch': 28.83, 'num_input_tokens_seen': 68485120, 'train_runtime': 2069.228, 'train_tokens_per_second': 33096.942}
{'loss': 89.0352, 'grad_norm': 8.477405548095703, 'learning_rate': 2.265e-05, 'epoch': 28.88, 'num_input_tokens_seen': 68616192, 'train_runtime': 2072.2078, 'train_tokens_per_second': 33112.602}
{'loss': 89.4161, 'grad_norm': 8.336454391479492, 'learning_rate': 2.26e-05, 'epoch': 28.94, 'num_input_tokens_seen': 68747264, 'train_runtime': 2075.179, 'train_tokens_per_second': 33128.353}
{'loss': 89.8122, 'grad_norm': 7.910733699798584, 'learning_rate': 2.2550000000000003e-05, 'epoch': 28.99, 'num_input_tokens_seen': 68878336, 'train_runtime': 2078.1477, 'train_tokens_per_second': 33144.1}
{'loss': 11.2486, 'grad_norm': 2.956810712814331, 'learning_rate': 2.25e-05, 'epoch': 29.0, 'num_input_tokens_seen': 68894720, 'train_runtime': 2078.5185, 'train_tokens_per_second': 33146.071}
{'loss': 87.8676, 'grad_norm': 8.72415542602539, 'learning_rate': 2.245e-05, 'epoch': 29.06, 'num_input_tokens_seen': 69025792, 'train_runtime': 2081.5067, 'train_tokens_per_second': 33161.455}
{'loss': 89.0725, 'grad_norm': 8.548877716064453, 'learning_rate': 2.2400000000000002e-05, 'epoch': 29.11, 'num_input_tokens_seen': 69156864, 'train_runtime': 2084.4783, 'train_tokens_per_second': 33177.062}
{'loss': 87.2752, 'grad_norm': 8.433189392089844, 'learning_rate': 2.235e-05, 'epoch': 29.17, 'num_input_tokens_seen': 69287936, 'train_runtime': 2087.6056, 'train_tokens_per_second': 33190.147}
{'loss': 89.3034, 'grad_norm': 8.046107292175293, 'learning_rate': 2.23e-05, 'epoch': 29.22, 'num_input_tokens_seen': 69419008, 'train_runtime': 2090.5874, 'train_tokens_per_second': 33205.504}
{'loss': 89.5284, 'grad_norm': 8.202045440673828, 'learning_rate': 2.2250000000000002e-05, 'epoch': 29.28, 'num_input_tokens_seen': 69550080, 'train_runtime': 2093.5737, 'train_tokens_per_second': 33220.746}
{'loss': 89.5943, 'grad_norm': 8.190193176269531, 'learning_rate': 2.22e-05, 'epoch': 29.33, 'num_input_tokens_seen': 69681152, 'train_runtime': 2096.5542, 'train_tokens_per_second': 33236.037}
{'loss': 89.2299, 'grad_norm': 8.354945182800293, 'learning_rate': 2.215e-05, 'epoch': 29.39, 'num_input_tokens_seen': 69812224, 'train_runtime': 2099.5348, 'train_tokens_per_second': 33251.282}
{'loss': 89.9032, 'grad_norm': 8.338984489440918, 'learning_rate': 2.2100000000000002e-05, 'epoch': 29.44, 'num_input_tokens_seen': 69943296, 'train_runtime': 2102.5062, 'train_tokens_per_second': 33266.629}
{'loss': 89.7917, 'grad_norm': 8.292061805725098, 'learning_rate': 2.205e-05, 'epoch': 29.5, 'num_input_tokens_seen': 70074368, 'train_runtime': 2105.3967, 'train_tokens_per_second': 33283.214}
{'loss': 89.2627, 'grad_norm': 8.34980583190918, 'learning_rate': 2.2000000000000003e-05, 'epoch': 29.55, 'num_input_tokens_seen': 70205440, 'train_runtime': 2127.7523, 'train_tokens_per_second': 32995.119}
{'loss': 89.6834, 'grad_norm': 8.50930118560791, 'learning_rate': 2.195e-05, 'epoch': 29.61, 'num_input_tokens_seen': 70336512, 'train_runtime': 2130.8295, 'train_tokens_per_second': 33008.981}
{'loss': 90.3011, 'grad_norm': 8.540467262268066, 'learning_rate': 2.19e-05, 'epoch': 29.66, 'num_input_tokens_seen': 70467584, 'train_runtime': 2133.9117, 'train_tokens_per_second': 33022.727}
{'loss': 89.1705, 'grad_norm': 8.816248893737793, 'learning_rate': 2.1850000000000003e-05, 'epoch': 29.72, 'num_input_tokens_seen': 70598656, 'train_runtime': 2136.901, 'train_tokens_per_second': 33037.869}
{'loss': 88.8252, 'grad_norm': 9.16791820526123, 'learning_rate': 2.18e-05, 'epoch': 29.77, 'num_input_tokens_seen': 70729728, 'train_runtime': 2139.8741, 'train_tokens_per_second': 33053.219}
{'loss': 88.478, 'grad_norm': 8.537964820861816, 'learning_rate': 2.175e-05, 'epoch': 29.83, 'num_input_tokens_seen': 70860800, 'train_runtime': 2142.8529, 'train_tokens_per_second': 33068.439}
{'loss': 87.8186, 'grad_norm': 8.935410499572754, 'learning_rate': 2.1700000000000002e-05, 'epoch': 29.88, 'num_input_tokens_seen': 70991872, 'train_runtime': 2146.0767, 'train_tokens_per_second': 33079.84}
{'loss': 88.607, 'grad_norm': 8.584101676940918, 'learning_rate': 2.165e-05, 'epoch': 29.94, 'num_input_tokens_seen': 71122944, 'train_runtime': 2149.0565, 'train_tokens_per_second': 33094.963}
{'loss': 90.4134, 'grad_norm': 9.973809242248535, 'learning_rate': 2.16e-05, 'epoch': 29.99, 'num_input_tokens_seen': 71254016, 'train_runtime': 2152.0283, 'train_tokens_per_second': 33110.166}
{'loss': 11.4929, 'grad_norm': 2.5636956691741943, 'learning_rate': 2.1550000000000002e-05, 'epoch': 30.0, 'num_input_tokens_seen': 71270400, 'train_runtime': 2152.4004, 'train_tokens_per_second': 33112.055}
{'loss': 88.7235, 'grad_norm': 8.452631950378418, 'learning_rate': 2.15e-05, 'epoch': 30.06, 'num_input_tokens_seen': 71401472, 'train_runtime': 2155.3935, 'train_tokens_per_second': 33126.884}
{'loss': 89.5445, 'grad_norm': 9.21746826171875, 'learning_rate': 2.145e-05, 'epoch': 30.11, 'num_input_tokens_seen': 71532544, 'train_runtime': 2158.3713, 'train_tokens_per_second': 33141.909}
{'loss': 89.1799, 'grad_norm': 9.586462020874023, 'learning_rate': 2.1400000000000002e-05, 'epoch': 30.17, 'num_input_tokens_seen': 71663616, 'train_runtime': 2161.3501, 'train_tokens_per_second': 33156.875}
{'loss': 87.9789, 'grad_norm': 9.461511611938477, 'learning_rate': 2.135e-05, 'epoch': 30.22, 'num_input_tokens_seen': 71794688, 'train_runtime': 2164.3319, 'train_tokens_per_second': 33171.756}
{'loss': 88.756, 'grad_norm': 8.440326690673828, 'learning_rate': 2.13e-05, 'epoch': 30.28, 'num_input_tokens_seen': 71925760, 'train_runtime': 2167.3203, 'train_tokens_per_second': 33186.493}
{'loss': 88.6187, 'grad_norm': 8.866925239562988, 'learning_rate': 2.125e-05, 'epoch': 30.33, 'num_input_tokens_seen': 72056832, 'train_runtime': 2170.3117, 'train_tokens_per_second': 33201.144}
{'loss': 88.8074, 'grad_norm': 8.981528282165527, 'learning_rate': 2.12e-05, 'epoch': 30.39, 'num_input_tokens_seen': 72187904, 'train_runtime': 2173.2988, 'train_tokens_per_second': 33215.822}
{'loss': 88.4795, 'grad_norm': 8.49601936340332, 'learning_rate': 2.115e-05, 'epoch': 30.44, 'num_input_tokens_seen': 72318976, 'train_runtime': 2176.2898, 'train_tokens_per_second': 33230.398}
{'loss': 89.0416, 'grad_norm': 8.003615379333496, 'learning_rate': 2.11e-05, 'epoch': 30.5, 'num_input_tokens_seen': 72450048, 'train_runtime': 2179.2822, 'train_tokens_per_second': 33244.914}
{'loss': 88.4295, 'grad_norm': 8.89653205871582, 'learning_rate': 2.105e-05, 'epoch': 30.55, 'num_input_tokens_seen': 72581120, 'train_runtime': 2182.2671, 'train_tokens_per_second': 33259.503}
{'loss': 88.1989, 'grad_norm': 8.96926212310791, 'learning_rate': 2.1e-05, 'epoch': 30.61, 'num_input_tokens_seen': 72712192, 'train_runtime': 2205.1354, 'train_tokens_per_second': 32974.026}
{'loss': 88.8591, 'grad_norm': 8.767212867736816, 'learning_rate': 2.095e-05, 'epoch': 30.66, 'num_input_tokens_seen': 72843264, 'train_runtime': 2208.1215, 'train_tokens_per_second': 32988.793}
{'loss': 88.2305, 'grad_norm': 8.533275604248047, 'learning_rate': 2.09e-05, 'epoch': 30.72, 'num_input_tokens_seen': 72974336, 'train_runtime': 2211.0105, 'train_tokens_per_second': 33004.97}
{'loss': 90.799, 'grad_norm': 9.128962516784668, 'learning_rate': 2.085e-05, 'epoch': 30.77, 'num_input_tokens_seen': 73105408, 'train_runtime': 2213.8823, 'train_tokens_per_second': 33021.362}
{'loss': 88.1403, 'grad_norm': 8.166884422302246, 'learning_rate': 2.08e-05, 'epoch': 30.83, 'num_input_tokens_seen': 73236480, 'train_runtime': 2216.7592, 'train_tokens_per_second': 33037.635}
{'loss': 88.074, 'grad_norm': 8.38243293762207, 'learning_rate': 2.075e-05, 'epoch': 30.88, 'num_input_tokens_seen': 73367552, 'train_runtime': 2219.6318, 'train_tokens_per_second': 33053.929}
{'loss': 89.9431, 'grad_norm': 8.861127853393555, 'learning_rate': 2.07e-05, 'epoch': 30.94, 'num_input_tokens_seen': 73498624, 'train_runtime': 2222.5045, 'train_tokens_per_second': 33070.179}
{'loss': 90.2062, 'grad_norm': 7.992169380187988, 'learning_rate': 2.065e-05, 'epoch': 30.99, 'num_input_tokens_seen': 73629696, 'train_runtime': 2225.3779, 'train_tokens_per_second': 33086.378}
{'loss': 11.0805, 'grad_norm': 2.569279193878174, 'learning_rate': 2.06e-05, 'epoch': 31.0, 'num_input_tokens_seen': 73646080, 'train_runtime': 2225.7417, 'train_tokens_per_second': 33088.332}
{'loss': 88.7113, 'grad_norm': 8.292932510375977, 'learning_rate': 2.055e-05, 'epoch': 31.06, 'num_input_tokens_seen': 73777152, 'train_runtime': 2228.629, 'train_tokens_per_second': 33104.277}
{'loss': 88.1697, 'grad_norm': 8.437806129455566, 'learning_rate': 2.05e-05, 'epoch': 31.11, 'num_input_tokens_seen': 73908224, 'train_runtime': 2231.5057, 'train_tokens_per_second': 33120.338}
{'loss': 89.2139, 'grad_norm': 8.066330909729004, 'learning_rate': 2.045e-05, 'epoch': 31.17, 'num_input_tokens_seen': 74039296, 'train_runtime': 2234.3836, 'train_tokens_per_second': 33136.341}
{'loss': 89.1425, 'grad_norm': 8.807218551635742, 'learning_rate': 2.04e-05, 'epoch': 31.22, 'num_input_tokens_seen': 74170368, 'train_runtime': 2237.2579, 'train_tokens_per_second': 33152.355}
{'loss': 89.2934, 'grad_norm': 8.346651077270508, 'learning_rate': 2.035e-05, 'epoch': 31.28, 'num_input_tokens_seen': 74301440, 'train_runtime': 2240.1386, 'train_tokens_per_second': 33168.234}
{'loss': 88.731, 'grad_norm': 8.840275764465332, 'learning_rate': 2.0300000000000002e-05, 'epoch': 31.33, 'num_input_tokens_seen': 74432512, 'train_runtime': 2243.157, 'train_tokens_per_second': 33182.034}
{'loss': 88.1419, 'grad_norm': 8.681946754455566, 'learning_rate': 2.025e-05, 'epoch': 31.39, 'num_input_tokens_seen': 74563584, 'train_runtime': 2246.1407, 'train_tokens_per_second': 33196.31}
{'loss': 88.6898, 'grad_norm': 7.752079486846924, 'learning_rate': 2.0200000000000003e-05, 'epoch': 31.44, 'num_input_tokens_seen': 74694656, 'train_runtime': 2249.1232, 'train_tokens_per_second': 33210.567}
{'loss': 88.5876, 'grad_norm': 8.671504974365234, 'learning_rate': 2.0150000000000002e-05, 'epoch': 31.5, 'num_input_tokens_seen': 74825728, 'train_runtime': 2252.1086, 'train_tokens_per_second': 33224.743}
{'loss': 88.1189, 'grad_norm': 8.715413093566895, 'learning_rate': 2.01e-05, 'epoch': 31.55, 'num_input_tokens_seen': 74956800, 'train_runtime': 2255.0995, 'train_tokens_per_second': 33238.8}
{'loss': 88.8738, 'grad_norm': 8.183183670043945, 'learning_rate': 2.0050000000000003e-05, 'epoch': 31.61, 'num_input_tokens_seen': 75087872, 'train_runtime': 2258.0834, 'train_tokens_per_second': 33252.923}
{'loss': 88.7183, 'grad_norm': 8.465165138244629, 'learning_rate': 2e-05, 'epoch': 31.66, 'num_input_tokens_seen': 75218944, 'train_runtime': 2280.8174, 'train_tokens_per_second': 32978.942}
{'loss': 88.3285, 'grad_norm': 8.985769271850586, 'learning_rate': 1.995e-05, 'epoch': 31.72, 'num_input_tokens_seen': 75350016, 'train_runtime': 2283.7697, 'train_tokens_per_second': 32993.701}
{'loss': 88.3961, 'grad_norm': 8.679754257202148, 'learning_rate': 1.9900000000000003e-05, 'epoch': 31.77, 'num_input_tokens_seen': 75481088, 'train_runtime': 2286.7432, 'train_tokens_per_second': 33008.118}
{'loss': 89.3323, 'grad_norm': 9.121391296386719, 'learning_rate': 1.985e-05, 'epoch': 31.83, 'num_input_tokens_seen': 75612160, 'train_runtime': 2289.6228, 'train_tokens_per_second': 33023.85}
{'loss': 87.8989, 'grad_norm': 8.963780403137207, 'learning_rate': 1.9800000000000004e-05, 'epoch': 31.88, 'num_input_tokens_seen': 75743232, 'train_runtime': 2292.4952, 'train_tokens_per_second': 33039.647}
{'loss': 88.5619, 'grad_norm': 8.944318771362305, 'learning_rate': 1.9750000000000002e-05, 'epoch': 31.94, 'num_input_tokens_seen': 75874304, 'train_runtime': 2295.3669, 'train_tokens_per_second': 33055.415}
{'loss': 89.1677, 'grad_norm': 8.291664123535156, 'learning_rate': 1.97e-05, 'epoch': 31.99, 'num_input_tokens_seen': 76005376, 'train_runtime': 2298.2412, 'train_tokens_per_second': 33071.105}
{'loss': 11.1426, 'grad_norm': 2.541628360748291, 'learning_rate': 1.9650000000000003e-05, 'epoch': 32.0, 'num_input_tokens_seen': 76021760, 'train_runtime': 2298.602, 'train_tokens_per_second': 33073.042}
{'loss': 88.6558, 'grad_norm': 9.246929168701172, 'learning_rate': 1.9600000000000002e-05, 'epoch': 32.06, 'num_input_tokens_seen': 76152832, 'train_runtime': 2301.6736, 'train_tokens_per_second': 33085.852}
{'loss': 88.2492, 'grad_norm': 8.980103492736816, 'learning_rate': 1.955e-05, 'epoch': 32.11, 'num_input_tokens_seen': 76283904, 'train_runtime': 2304.548, 'train_tokens_per_second': 33101.46}
{'loss': 88.6589, 'grad_norm': 7.977388381958008, 'learning_rate': 1.9500000000000003e-05, 'epoch': 32.17, 'num_input_tokens_seen': 76414976, 'train_runtime': 2307.4256, 'train_tokens_per_second': 33116.984}
{'loss': 88.6591, 'grad_norm': 8.98195743560791, 'learning_rate': 1.9450000000000002e-05, 'epoch': 32.22, 'num_input_tokens_seen': 76546048, 'train_runtime': 2310.3015, 'train_tokens_per_second': 33132.494}
{'loss': 88.3227, 'grad_norm': 9.208675384521484, 'learning_rate': 1.94e-05, 'epoch': 32.28, 'num_input_tokens_seen': 76677120, 'train_runtime': 2313.1774, 'train_tokens_per_second': 33147.964}
{'loss': 88.7892, 'grad_norm': 8.437103271484375, 'learning_rate': 1.9350000000000003e-05, 'epoch': 32.33, 'num_input_tokens_seen': 76808192, 'train_runtime': 2316.0544, 'train_tokens_per_second': 33163.379}
{'loss': 87.9493, 'grad_norm': 8.604640007019043, 'learning_rate': 1.93e-05, 'epoch': 32.39, 'num_input_tokens_seen': 76939264, 'train_runtime': 2318.9415, 'train_tokens_per_second': 33178.614}
{'loss': 88.0115, 'grad_norm': 8.284720420837402, 'learning_rate': 1.925e-05, 'epoch': 32.44, 'num_input_tokens_seen': 77070336, 'train_runtime': 2321.8273, 'train_tokens_per_second': 33193.828}
{'loss': 89.32, 'grad_norm': 8.1071138381958, 'learning_rate': 1.9200000000000003e-05, 'epoch': 32.5, 'num_input_tokens_seen': 77201408, 'train_runtime': 2324.7152, 'train_tokens_per_second': 33208.975}
{'loss': 87.6512, 'grad_norm': 8.976344108581543, 'learning_rate': 1.915e-05, 'epoch': 32.55, 'num_input_tokens_seen': 77332480, 'train_runtime': 2327.6033, 'train_tokens_per_second': 33224.081}
{'loss': 88.3327, 'grad_norm': 8.742669105529785, 'learning_rate': 1.91e-05, 'epoch': 32.61, 'num_input_tokens_seen': 77463552, 'train_runtime': 2330.491, 'train_tokens_per_second': 33239.156}
{'loss': 88.8802, 'grad_norm': 8.616263389587402, 'learning_rate': 1.9050000000000002e-05, 'epoch': 32.66, 'num_input_tokens_seen': 77594624, 'train_runtime': 2333.3788, 'train_tokens_per_second': 33254.191}
{'loss': 88.5819, 'grad_norm': 8.509511947631836, 'learning_rate': 1.9e-05, 'epoch': 32.72, 'num_input_tokens_seen': 77725696, 'train_runtime': 2355.6159, 'train_tokens_per_second': 32995.912}
{'loss': 88.1115, 'grad_norm': 8.841109275817871, 'learning_rate': 1.895e-05, 'epoch': 32.77, 'num_input_tokens_seen': 77856768, 'train_runtime': 2358.5854, 'train_tokens_per_second': 33009.943}
{'loss': 89.3941, 'grad_norm': 8.508872032165527, 'learning_rate': 1.8900000000000002e-05, 'epoch': 32.83, 'num_input_tokens_seen': 77987840, 'train_runtime': 2361.5503, 'train_tokens_per_second': 33024.002}
{'loss': 87.8332, 'grad_norm': 8.268499374389648, 'learning_rate': 1.885e-05, 'epoch': 32.88, 'num_input_tokens_seen': 78118912, 'train_runtime': 2364.5236, 'train_tokens_per_second': 33037.907}
{'loss': 87.9749, 'grad_norm': 8.9694185256958, 'learning_rate': 1.88e-05, 'epoch': 32.94, 'num_input_tokens_seen': 78249984, 'train_runtime': 2367.3948, 'train_tokens_per_second': 33053.204}
{'loss': 88.9124, 'grad_norm': 8.953448295593262, 'learning_rate': 1.8750000000000002e-05, 'epoch': 32.99, 'num_input_tokens_seen': 78381056, 'train_runtime': 2370.2614, 'train_tokens_per_second': 33068.528}
{'loss': 11.174, 'grad_norm': 2.6955440044403076, 'learning_rate': 1.87e-05, 'epoch': 33.0, 'num_input_tokens_seen': 78397440, 'train_runtime': 2370.6225, 'train_tokens_per_second': 33070.402}
{'loss': 89.2507, 'grad_norm': 7.918344974517822, 'learning_rate': 1.865e-05, 'epoch': 33.06, 'num_input_tokens_seen': 78528512, 'train_runtime': 2373.5077, 'train_tokens_per_second': 33085.425}
{'loss': 88.1892, 'grad_norm': 7.811614036560059, 'learning_rate': 1.86e-05, 'epoch': 33.11, 'num_input_tokens_seen': 78659584, 'train_runtime': 2376.3823, 'train_tokens_per_second': 33100.56}
{'loss': 88.9225, 'grad_norm': 8.068056106567383, 'learning_rate': 1.855e-05, 'epoch': 33.17, 'num_input_tokens_seen': 78790656, 'train_runtime': 2379.3602, 'train_tokens_per_second': 33114.219}
{'loss': 89.0244, 'grad_norm': 7.698034286499023, 'learning_rate': 1.85e-05, 'epoch': 33.22, 'num_input_tokens_seen': 78921728, 'train_runtime': 2382.3457, 'train_tokens_per_second': 33127.74}
{'loss': 87.689, 'grad_norm': 8.435988426208496, 'learning_rate': 1.845e-05, 'epoch': 33.28, 'num_input_tokens_seen': 79052800, 'train_runtime': 2385.3276, 'train_tokens_per_second': 33141.276}
{'loss': 87.5982, 'grad_norm': 8.891361236572266, 'learning_rate': 1.84e-05, 'epoch': 33.33, 'num_input_tokens_seen': 79183872, 'train_runtime': 2388.3189, 'train_tokens_per_second': 33154.649}
{'loss': 88.4071, 'grad_norm': 8.947866439819336, 'learning_rate': 1.8350000000000002e-05, 'epoch': 33.39, 'num_input_tokens_seen': 79314944, 'train_runtime': 2391.2756, 'train_tokens_per_second': 33168.467}
{'loss': 87.8959, 'grad_norm': 8.923087120056152, 'learning_rate': 1.83e-05, 'epoch': 33.44, 'num_input_tokens_seen': 79446016, 'train_runtime': 2394.1506, 'train_tokens_per_second': 33183.382}
{'loss': 88.1924, 'grad_norm': 8.622139930725098, 'learning_rate': 1.825e-05, 'epoch': 33.5, 'num_input_tokens_seen': 79577088, 'train_runtime': 2397.1375, 'train_tokens_per_second': 33196.713}
{'loss': 87.0854, 'grad_norm': 8.825728416442871, 'learning_rate': 1.8200000000000002e-05, 'epoch': 33.55, 'num_input_tokens_seen': 79708160, 'train_runtime': 2400.0265, 'train_tokens_per_second': 33211.367}
{'loss': 87.987, 'grad_norm': 8.754121780395508, 'learning_rate': 1.815e-05, 'epoch': 33.61, 'num_input_tokens_seen': 79839232, 'train_runtime': 2402.9147, 'train_tokens_per_second': 33225.995}
{'loss': 88.162, 'grad_norm': 9.260689735412598, 'learning_rate': 1.81e-05, 'epoch': 33.66, 'num_input_tokens_seen': 79970304, 'train_runtime': 2405.8048, 'train_tokens_per_second': 33240.562}
{'loss': 88.9113, 'grad_norm': 9.762001991271973, 'learning_rate': 1.805e-05, 'epoch': 33.72, 'num_input_tokens_seen': 80101376, 'train_runtime': 2408.6972, 'train_tokens_per_second': 33255.063}
