                                                   
{'loss': 186.0, 'grad_norm': 68.0, 'learning_rate': 5e-05, 'epoch': 0.06, 'num_input_tokens_seen': 131072, 'train_runtime': 15.5876, 'train_tokens_per_second': 8408.71}
{'loss': 114.5312, 'grad_norm': 21.75, 'learning_rate': 3.665e-05, 'epoch': 14.11, 'num_input_tokens_seen': 33521664, 'train_runtime': 2546.7142, 'train_tokens_per_second': 13162.711}
{'loss': 114.625, 'grad_norm': 20.5, 'learning_rate': 3.66e-05, 'epoch': 14.17, 'num_input_tokens_seen': 33652736, 'train_runtime': 2556.55, 'train_tokens_per_second': 13163.34}
{'loss': 114.1875, 'grad_norm': 21.75, 'learning_rate': 3.655e-05, 'epoch': 14.22, 'num_input_tokens_seen': 33783808, 'train_runtime': 2566.3872, 'train_tokens_per_second': 13163.956}
{'loss': 114.125, 'grad_norm': 21.5, 'learning_rate': 3.65e-05, 'epoch': 14.28, 'num_input_tokens_seen': 33914880, 'train_runtime': 2576.2267, 'train_tokens_per_second': 13164.556}
{'loss': 114.4688, 'grad_norm': 20.5, 'learning_rate': 3.645e-05, 'epoch': 14.33, 'num_input_tokens_seen': 34045952, 'train_runtime': 2586.0676, 'train_tokens_per_second': 13165.144}
{'loss': 114.2188, 'grad_norm': 19.625, 'learning_rate': 3.6400000000000004e-05, 'epoch': 14.39, 'num_input_tokens_seen': 34177024, 'train_runtime': 2595.9576, 'train_tokens_per_second': 13165.479}
{'loss': 113.7812, 'grad_norm': 20.25, 'learning_rate': 3.635e-05, 'epoch': 14.44, 'num_input_tokens_seen': 34308096, 'train_runtime': 2605.8458, 'train_tokens_per_second': 13165.82}
{'loss': 114.4375, 'grad_norm': 20.5, 'learning_rate': 3.63e-05, 'epoch': 14.5, 'num_input_tokens_seen': 34439168, 'train_runtime': 2615.7293, 'train_tokens_per_second': 13166.182}
{'loss': 114.2188, 'grad_norm': 18.25, 'learning_rate': 3.625e-05, 'epoch': 14.55, 'num_input_tokens_seen': 34570240, 'train_runtime': 2625.6083, 'train_tokens_per_second': 13166.564}
{'loss': 113.0938, 'grad_norm': 22.375, 'learning_rate': 3.62e-05, 'epoch': 14.61, 'num_input_tokens_seen': 34701312, 'train_runtime': 2635.4851, 'train_tokens_per_second': 13166.954}
{'loss': 113.9375, 'grad_norm': 20.375, 'learning_rate': 3.615e-05, 'epoch': 14.66, 'num_input_tokens_seen': 34832384, 'train_runtime': 2645.3219, 'train_tokens_per_second': 13167.541}
{'loss': 114.7812, 'grad_norm': 18.375, 'learning_rate': 3.61e-05, 'epoch': 14.72, 'num_input_tokens_seen': 34963456, 'train_runtime': 2655.1585, 'train_tokens_per_second': 13168.124}
{'loss': 114.8125, 'grad_norm': 19.375, 'learning_rate': 3.605e-05, 'epoch': 14.77, 'num_input_tokens_seen': 35094528, 'train_runtime': 2664.9943, 'train_tokens_per_second': 13168.706}
{'loss': 113.75, 'grad_norm': 21.25, 'learning_rate': 3.6e-05, 'epoch': 14.83, 'num_input_tokens_seen': 35225600, 'train_runtime': 2674.8845, 'train_tokens_per_second': 13169.017}
{'loss': 113.2188, 'grad_norm': 20.625, 'learning_rate': 3.595e-05, 'epoch': 14.88, 'num_input_tokens_seen': 35356672, 'train_runtime': 2684.8287, 'train_tokens_per_second': 13169.061}
{'loss': 113.75, 'grad_norm': 19.375, 'learning_rate': 3.59e-05, 'epoch': 14.94, 'num_input_tokens_seen': 35487744, 'train_runtime': 2694.6635, 'train_tokens_per_second': 13169.639}
{'loss': 113.2188, 'grad_norm': 19.625, 'learning_rate': 3.585e-05, 'epoch': 14.99, 'num_input_tokens_seen': 35618816, 'train_runtime': 2704.5557, 'train_tokens_per_second': 13169.932}
{'loss': 14.3125, 'grad_norm': 2.953125, 'learning_rate': 3.58e-05, 'epoch': 15.0, 'num_input_tokens_seen': 35635200, 'train_runtime': 2705.7851, 'train_tokens_per_second': 13170.004}
{'loss': 113.2812, 'grad_norm': 23.375, 'learning_rate': 3.575e-05, 'epoch': 15.06, 'num_input_tokens_seen': 35766272, 'train_runtime': 2715.6808, 'train_tokens_per_second': 13170.279}
{'loss': 113.2812, 'grad_norm': 20.75, 'learning_rate': 3.57e-05, 'epoch': 15.11, 'num_input_tokens_seen': 35897344, 'train_runtime': 2725.5671, 'train_tokens_per_second': 13170.596}
{'loss': 113.2188, 'grad_norm': 20.125, 'learning_rate': 3.565e-05, 'epoch': 15.17, 'num_input_tokens_seen': 36028416, 'train_runtime': 2735.4108, 'train_tokens_per_second': 13171.117}
{'loss': 113.9062, 'grad_norm': 20.0, 'learning_rate': 3.56e-05, 'epoch': 15.22, 'num_input_tokens_seen': 36159488, 'train_runtime': 2745.2414, 'train_tokens_per_second': 13171.697}
{'loss': 112.3438, 'grad_norm': 20.625, 'learning_rate': 3.555e-05, 'epoch': 15.28, 'num_input_tokens_seen': 36290560, 'train_runtime': 2755.0692, 'train_tokens_per_second': 13172.286}
{'loss': 113.6875, 'grad_norm': 20.0, 'learning_rate': 3.55e-05, 'epoch': 15.33, 'num_input_tokens_seen': 36421632, 'train_runtime': 2764.9013, 'train_tokens_per_second': 13172.851}
{'loss': 113.3438, 'grad_norm': 18.75, 'learning_rate': 3.545e-05, 'epoch': 15.39, 'num_input_tokens_seen': 36552704, 'train_runtime': 2774.7358, 'train_tokens_per_second': 13173.4}
{'loss': 113.6875, 'grad_norm': 19.375, 'learning_rate': 3.54e-05, 'epoch': 15.44, 'num_input_tokens_seen': 36683776, 'train_runtime': 2784.573, 'train_tokens_per_second': 13173.932}
{'loss': 112.6562, 'grad_norm': 19.375, 'learning_rate': 3.535e-05, 'epoch': 15.5, 'num_input_tokens_seen': 36814848, 'train_runtime': 2794.4089, 'train_tokens_per_second': 13174.467}
{'loss': 114.3125, 'grad_norm': 18.375, 'learning_rate': 3.53e-05, 'epoch': 15.55, 'num_input_tokens_seen': 36945920, 'train_runtime': 2804.3057, 'train_tokens_per_second': 13174.712}
{'loss': 112.5625, 'grad_norm': 18.0, 'learning_rate': 3.525e-05, 'epoch': 15.61, 'num_input_tokens_seen': 37076992, 'train_runtime': 2814.1894, 'train_tokens_per_second': 13175.017}
{'loss': 112.6562, 'grad_norm': 20.375, 'learning_rate': 3.52e-05, 'epoch': 15.66, 'num_input_tokens_seen': 37208064, 'train_runtime': 2824.0278, 'train_tokens_per_second': 13175.53}
{'loss': 113.5, 'grad_norm': 18.875, 'learning_rate': 3.515e-05, 'epoch': 15.72, 'num_input_tokens_seen': 37339136, 'train_runtime': 2833.9134, 'train_tokens_per_second': 13175.821}
{'loss': 112.6875, 'grad_norm': 18.625, 'learning_rate': 3.51e-05, 'epoch': 15.77, 'num_input_tokens_seen': 37470208, 'train_runtime': 2843.7937, 'train_tokens_per_second': 13176.134}
{'loss': 113.375, 'grad_norm': 18.75, 'learning_rate': 3.505e-05, 'epoch': 15.83, 'num_input_tokens_seen': 37601280, 'train_runtime': 2853.6752, 'train_tokens_per_second': 13176.44}
{'loss': 111.9062, 'grad_norm': 20.375, 'learning_rate': 3.5e-05, 'epoch': 15.88, 'num_input_tokens_seen': 37732352, 'train_runtime': 2873.1143, 'train_tokens_per_second': 13132.91}
{'loss': 112.375, 'grad_norm': 18.25, 'learning_rate': 3.495e-05, 'epoch': 15.94, 'num_input_tokens_seen': 37863424, 'train_runtime': 2882.9908, 'train_tokens_per_second': 13133.383}
{'loss': 112.3438, 'grad_norm': 20.625, 'learning_rate': 3.49e-05, 'epoch': 15.99, 'num_input_tokens_seen': 37994496, 'train_runtime': 2892.8206, 'train_tokens_per_second': 13134.066}
{'loss': 14.2188, 'grad_norm': 3.21875, 'learning_rate': 3.485e-05, 'epoch': 16.0, 'num_input_tokens_seen': 38010880, 'train_runtime': 2894.0524, 'train_tokens_per_second': 13134.137}
{'loss': 113.375, 'grad_norm': 18.125, 'learning_rate': 3.48e-05, 'epoch': 16.06, 'num_input_tokens_seen': 38141952, 'train_runtime': 2903.899, 'train_tokens_per_second': 13134.738}
{'loss': 113.5312, 'grad_norm': 18.5, 'learning_rate': 3.475e-05, 'epoch': 16.11, 'num_input_tokens_seen': 38273024, 'train_runtime': 2913.7327, 'train_tokens_per_second': 13135.393}
{'loss': 112.75, 'grad_norm': 18.375, 'learning_rate': 3.4699999999999996e-05, 'epoch': 16.17, 'num_input_tokens_seen': 38404096, 'train_runtime': 2923.5666, 'train_tokens_per_second': 13136.043}
{'loss': 112.0938, 'grad_norm': 18.125, 'learning_rate': 3.465e-05, 'epoch': 16.22, 'num_input_tokens_seen': 38535168, 'train_runtime': 2933.4079, 'train_tokens_per_second': 13136.655}
{'loss': 112.25, 'grad_norm': 18.75, 'learning_rate': 3.46e-05, 'epoch': 16.28, 'num_input_tokens_seen': 38666240, 'train_runtime': 2943.3077, 'train_tokens_per_second': 13137.002}
{'loss': 111.5938, 'grad_norm': 20.125, 'learning_rate': 3.455e-05, 'epoch': 16.33, 'num_input_tokens_seen': 38797312, 'train_runtime': 2953.1991, 'train_tokens_per_second': 13137.384}
{'loss': 112.7188, 'grad_norm': 16.5, 'learning_rate': 3.45e-05, 'epoch': 16.39, 'num_input_tokens_seen': 38928384, 'train_runtime': 2963.0981, 'train_tokens_per_second': 13137.731}
{'loss': 112.5, 'grad_norm': 17.5, 'learning_rate': 3.445e-05, 'epoch': 16.44, 'num_input_tokens_seen': 39059456, 'train_runtime': 2973.0505, 'train_tokens_per_second': 13137.838}
{'loss': 112.4688, 'grad_norm': 18.125, 'learning_rate': 3.4399999999999996e-05, 'epoch': 16.5, 'num_input_tokens_seen': 39190528, 'train_runtime': 2982.9454, 'train_tokens_per_second': 13138.198}
{'loss': 110.9688, 'grad_norm': 17.5, 'learning_rate': 3.435e-05, 'epoch': 16.55, 'num_input_tokens_seen': 39321600, 'train_runtime': 2992.8458, 'train_tokens_per_second': 13138.532}
{'loss': 112.3438, 'grad_norm': 18.75, 'learning_rate': 3.430000000000001e-05, 'epoch': 16.61, 'num_input_tokens_seen': 39452672, 'train_runtime': 3002.753, 'train_tokens_per_second': 13138.834}
{'loss': 111.0312, 'grad_norm': 17.625, 'learning_rate': 3.4250000000000006e-05, 'epoch': 16.66, 'num_input_tokens_seen': 39583744, 'train_runtime': 3012.6492, 'train_tokens_per_second': 13139.181}
{'loss': 111.875, 'grad_norm': 17.375, 'learning_rate': 3.4200000000000005e-05, 'epoch': 16.72, 'num_input_tokens_seen': 39714816, 'train_runtime': 3022.5391, 'train_tokens_per_second': 13139.554}
{'loss': 111.8438, 'grad_norm': 17.375, 'learning_rate': 3.415e-05, 'epoch': 16.77, 'num_input_tokens_seen': 39845888, 'train_runtime': 3032.4191, 'train_tokens_per_second': 13139.968}
{'loss': 113.0312, 'grad_norm': 17.5, 'learning_rate': 3.41e-05, 'epoch': 16.83, 'num_input_tokens_seen': 39976960, 'train_runtime': 3042.3054, 'train_tokens_per_second': 13140.351}
{'loss': 111.3438, 'grad_norm': 17.375, 'learning_rate': 3.405e-05, 'epoch': 16.88, 'num_input_tokens_seen': 40108032, 'train_runtime': 3052.1906, 'train_tokens_per_second': 13140.736}
{'loss': 111.5625, 'grad_norm': 18.625, 'learning_rate': 3.4000000000000007e-05, 'epoch': 16.94, 'num_input_tokens_seen': 40239104, 'train_runtime': 3062.0741, 'train_tokens_per_second': 13141.127}
{'loss': 111.4688, 'grad_norm': 16.75, 'learning_rate': 3.3950000000000005e-05, 'epoch': 16.99, 'num_input_tokens_seen': 40370176, 'train_runtime': 3071.9602, 'train_tokens_per_second': 13141.504}
{'loss': 14.0625, 'grad_norm': 2.734375, 'learning_rate': 3.3900000000000004e-05, 'epoch': 17.0, 'num_input_tokens_seen': 40386560, 'train_runtime': 3073.1991, 'train_tokens_per_second': 13141.537}
{'loss': 112.0, 'grad_norm': 19.375, 'learning_rate': 3.385e-05, 'epoch': 17.06, 'num_input_tokens_seen': 40517632, 'train_runtime': 3083.1008, 'train_tokens_per_second': 13141.845}
{'loss': 111.4375, 'grad_norm': 19.0, 'learning_rate': 3.38e-05, 'epoch': 17.11, 'num_input_tokens_seen': 40648704, 'train_runtime': 3092.9977, 'train_tokens_per_second': 13142.171}
{'loss': 111.8125, 'grad_norm': 18.5, 'learning_rate': 3.375000000000001e-05, 'epoch': 17.17, 'num_input_tokens_seen': 40779776, 'train_runtime': 3102.89, 'train_tokens_per_second': 13142.514}
{'loss': 111.4688, 'grad_norm': 18.75, 'learning_rate': 3.3700000000000006e-05, 'epoch': 17.22, 'num_input_tokens_seen': 40910848, 'train_runtime': 3112.7846, 'train_tokens_per_second': 13142.846}
{'loss': 112.375, 'grad_norm': 19.125, 'learning_rate': 3.3650000000000005e-05, 'epoch': 17.28, 'num_input_tokens_seen': 41041920, 'train_runtime': 3122.6439, 'train_tokens_per_second': 13143.324}
{'loss': 112.2188, 'grad_norm': 16.625, 'learning_rate': 3.3600000000000004e-05, 'epoch': 17.33, 'num_input_tokens_seen': 41172992, 'train_runtime': 3132.5012, 'train_tokens_per_second': 13143.807}
{'loss': 111.5938, 'grad_norm': 19.0, 'learning_rate': 3.355e-05, 'epoch': 17.39, 'num_input_tokens_seen': 41304064, 'train_runtime': 3142.5308, 'train_tokens_per_second': 13143.567}
{'loss': 110.8438, 'grad_norm': 19.5, 'learning_rate': 3.35e-05, 'epoch': 17.44, 'num_input_tokens_seen': 41435136, 'train_runtime': 3152.4197, 'train_tokens_per_second': 13143.915}
{'loss': 110.6875, 'grad_norm': 19.0, 'learning_rate': 3.345000000000001e-05, 'epoch': 17.5, 'num_input_tokens_seen': 41566208, 'train_runtime': 3162.3085, 'train_tokens_per_second': 13144.261}
{'loss': 111.0, 'grad_norm': 19.5, 'learning_rate': 3.3400000000000005e-05, 'epoch': 17.55, 'num_input_tokens_seen': 41697280, 'train_runtime': 3172.1933, 'train_tokens_per_second': 13144.621}
{'loss': 112.0312, 'grad_norm': 16.5, 'learning_rate': 3.3350000000000004e-05, 'epoch': 17.61, 'num_input_tokens_seen': 41828352, 'train_runtime': 3182.0474, 'train_tokens_per_second': 13145.106}
{'loss': 111.2188, 'grad_norm': 17.625, 'learning_rate': 3.33e-05, 'epoch': 17.66, 'num_input_tokens_seen': 41959424, 'train_runtime': 3191.8957, 'train_tokens_per_second': 13145.612}
{'loss': 110.4375, 'grad_norm': 17.5, 'learning_rate': 3.325e-05, 'epoch': 17.72, 'num_input_tokens_seen': 42090496, 'train_runtime': 3201.7441, 'train_tokens_per_second': 13146.115}
{'loss': 111.125, 'grad_norm': 17.0, 'learning_rate': 3.32e-05, 'epoch': 17.77, 'num_input_tokens_seen': 42221568, 'train_runtime': 3211.5988, 'train_tokens_per_second': 13146.589}
{'loss': 110.4688, 'grad_norm': 16.875, 'learning_rate': 3.3150000000000006e-05, 'epoch': 17.83, 'num_input_tokens_seen': 42352640, 'train_runtime': 3221.4522, 'train_tokens_per_second': 13147.065}
{'loss': 111.125, 'grad_norm': 17.625, 'learning_rate': 3.3100000000000005e-05, 'epoch': 17.88, 'num_input_tokens_seen': 42483712, 'train_runtime': 3231.3018, 'train_tokens_per_second': 13147.553}
{'loss': 111.2812, 'grad_norm': 16.375, 'learning_rate': 3.3050000000000004e-05, 'epoch': 17.94, 'num_input_tokens_seen': 42614784, 'train_runtime': 3241.1547, 'train_tokens_per_second': 13148.025}
{'loss': 111.3125, 'grad_norm': 16.25, 'learning_rate': 3.3e-05, 'epoch': 17.99, 'num_input_tokens_seen': 42745856, 'train_runtime': 3251.0064, 'train_tokens_per_second': 13148.499}
{'loss': 13.625, 'grad_norm': 3.0, 'learning_rate': 3.295e-05, 'epoch': 18.0, 'num_input_tokens_seen': 42762240, 'train_runtime': 3252.254, 'train_tokens_per_second': 13148.493}
{'loss': 110.875, 'grad_norm': 18.375, 'learning_rate': 3.29e-05, 'epoch': 18.06, 'num_input_tokens_seen': 42893312, 'train_runtime': 3262.1332, 'train_tokens_per_second': 13148.854}
{'loss': 111.5, 'grad_norm': 17.5, 'learning_rate': 3.2850000000000006e-05, 'epoch': 18.11, 'num_input_tokens_seen': 43024384, 'train_runtime': 3272.0266, 'train_tokens_per_second': 13149.155}
{'loss': 111.1875, 'grad_norm': 16.625, 'learning_rate': 3.2800000000000004e-05, 'epoch': 18.17, 'num_input_tokens_seen': 43155456, 'train_runtime': 3281.912, 'train_tokens_per_second': 13149.486}
{'loss': 111.125, 'grad_norm': 16.375, 'learning_rate': 3.275e-05, 'epoch': 18.22, 'num_input_tokens_seen': 43286528, 'train_runtime': 3291.7951, 'train_tokens_per_second': 13149.825}
{'loss': 110.6875, 'grad_norm': 17.25, 'learning_rate': 3.27e-05, 'epoch': 18.28, 'num_input_tokens_seen': 43417600, 'train_runtime': 3301.6928, 'train_tokens_per_second': 13150.103}
{'loss': 110.7812, 'grad_norm': 18.75, 'learning_rate': 3.265e-05, 'epoch': 18.33, 'num_input_tokens_seen': 43548672, 'train_runtime': 3311.5908, 'train_tokens_per_second': 13150.378}
{'loss': 110.1562, 'grad_norm': 16.5, 'learning_rate': 3.26e-05, 'epoch': 18.39, 'num_input_tokens_seen': 43679744, 'train_runtime': 3321.4931, 'train_tokens_per_second': 13150.635}
{'loss': 110.625, 'grad_norm': 16.625, 'learning_rate': 3.2550000000000005e-05, 'epoch': 18.44, 'num_input_tokens_seen': 43810816, 'train_runtime': 3331.3918, 'train_tokens_per_second': 13150.905}
{'loss': 110.8438, 'grad_norm': 16.25, 'learning_rate': 3.2500000000000004e-05, 'epoch': 18.5, 'num_input_tokens_seen': 43941888, 'train_runtime': 3341.2955, 'train_tokens_per_second': 13151.153}
{'loss': 109.5625, 'grad_norm': 16.5, 'learning_rate': 3.245e-05, 'epoch': 18.55, 'num_input_tokens_seen': 44072960, 'train_runtime': 3351.1859, 'train_tokens_per_second': 13151.452}
{'loss': 110.9688, 'grad_norm': 15.75, 'learning_rate': 3.24e-05, 'epoch': 18.61, 'num_input_tokens_seen': 44204032, 'train_runtime': 3361.0389, 'train_tokens_per_second': 13151.895}
{'loss': 110.2188, 'grad_norm': 16.5, 'learning_rate': 3.235e-05, 'epoch': 18.66, 'num_input_tokens_seen': 44335104, 'train_runtime': 3370.8913, 'train_tokens_per_second': 13152.339}
{'loss': 109.8125, 'grad_norm': 17.375, 'learning_rate': 3.2300000000000006e-05, 'epoch': 18.72, 'num_input_tokens_seen': 44466176, 'train_runtime': 3380.746, 'train_tokens_per_second': 13152.77}
{'loss': 110.9375, 'grad_norm': 16.25, 'learning_rate': 3.2250000000000005e-05, 'epoch': 18.77, 'num_input_tokens_seen': 44597248, 'train_runtime': 3390.6356, 'train_tokens_per_second': 13153.064}
{'loss': 110.25, 'grad_norm': 16.0, 'learning_rate': 3.2200000000000003e-05, 'epoch': 18.83, 'num_input_tokens_seen': 44728320, 'train_runtime': 3400.5335, 'train_tokens_per_second': 13153.324}
{'loss': 109.5312, 'grad_norm': 16.5, 'learning_rate': 3.215e-05, 'epoch': 18.88, 'num_input_tokens_seen': 44859392, 'train_runtime': 3410.4332, 'train_tokens_per_second': 13153.576}
{'loss': 110.9688, 'grad_norm': 16.625, 'learning_rate': 3.21e-05, 'epoch': 18.94, 'num_input_tokens_seen': 44990464, 'train_runtime': 3420.3322, 'train_tokens_per_second': 13153.829}
{'loss': 110.9688, 'grad_norm': 17.25, 'learning_rate': 3.205e-05, 'epoch': 18.99, 'num_input_tokens_seen': 45121536, 'train_runtime': 3430.2319, 'train_tokens_per_second': 13154.077}
{'loss': 13.75, 'grad_norm': 2.875, 'learning_rate': 3.2000000000000005e-05, 'epoch': 19.0, 'num_input_tokens_seen': 45137920, 'train_runtime': 3431.4661, 'train_tokens_per_second': 13154.121}
{'loss': 110.125, 'grad_norm': 20.125, 'learning_rate': 3.1950000000000004e-05, 'epoch': 19.06, 'num_input_tokens_seen': 45268992, 'train_runtime': 3441.332, 'train_tokens_per_second': 13154.497}
{'loss': 110.125, 'grad_norm': 16.5, 'learning_rate': 3.19e-05, 'epoch': 19.11, 'num_input_tokens_seen': 45400064, 'train_runtime': 3451.2222, 'train_tokens_per_second': 13154.779}
{'loss': 108.8125, 'grad_norm': 18.75, 'learning_rate': 3.185e-05, 'epoch': 19.17, 'num_input_tokens_seen': 45531136, 'train_runtime': 3461.0783, 'train_tokens_per_second': 13155.188}
{'loss': 110.0312, 'grad_norm': 16.875, 'learning_rate': 3.18e-05, 'epoch': 19.22, 'num_input_tokens_seen': 45662208, 'train_runtime': 3470.9871, 'train_tokens_per_second': 13155.396}
{'loss': 110.4688, 'grad_norm': 16.625, 'learning_rate': 3.175e-05, 'epoch': 19.28, 'num_input_tokens_seen': 45793280, 'train_runtime': 3480.887, 'train_tokens_per_second': 13155.635}
{'loss': 110.8438, 'grad_norm': 17.875, 'learning_rate': 3.1700000000000005e-05, 'epoch': 19.33, 'num_input_tokens_seen': 45924352, 'train_runtime': 3490.7376, 'train_tokens_per_second': 13156.06}
{'loss': 109.625, 'grad_norm': 16.25, 'learning_rate': 3.1650000000000004e-05, 'epoch': 19.39, 'num_input_tokens_seen': 46055424, 'train_runtime': 3500.5919, 'train_tokens_per_second': 13156.468}
{'loss': 109.9375, 'grad_norm': 16.75, 'learning_rate': 3.16e-05, 'epoch': 19.44, 'num_input_tokens_seen': 46186496, 'train_runtime': 3510.4456, 'train_tokens_per_second': 13156.876}
{'loss': 109.1562, 'grad_norm': 17.625, 'learning_rate': 3.155e-05, 'epoch': 19.5, 'num_input_tokens_seen': 46317568, 'train_runtime': 3520.2998, 'train_tokens_per_second': 13157.279}
{'loss': 109.75, 'grad_norm': 15.75, 'learning_rate': 3.15e-05, 'epoch': 19.55, 'num_input_tokens_seen': 46448640, 'train_runtime': 3530.1558, 'train_tokens_per_second': 13157.674}
{'loss': 109.7812, 'grad_norm': 16.125, 'learning_rate': 3.145e-05, 'epoch': 19.61, 'num_input_tokens_seen': 46579712, 'train_runtime': 3540.0168, 'train_tokens_per_second': 13158.048}
{'loss': 110.0, 'grad_norm': 15.3125, 'learning_rate': 3.1400000000000004e-05, 'epoch': 19.66, 'num_input_tokens_seen': 46710784, 'train_runtime': 3549.8763, 'train_tokens_per_second': 13158.426}
{'loss': 110.375, 'grad_norm': 15.4375, 'learning_rate': 3.135e-05, 'epoch': 19.72, 'num_input_tokens_seen': 46841856, 'train_runtime': 3559.7321, 'train_tokens_per_second': 13158.815}
{'loss': 110.3438, 'grad_norm': 15.125, 'learning_rate': 3.13e-05, 'epoch': 19.77, 'num_input_tokens_seen': 46972928, 'train_runtime': 3569.6227, 'train_tokens_per_second': 13159.074}
{'loss': 110.0625, 'grad_norm': 15.375, 'learning_rate': 3.125e-05, 'epoch': 19.83, 'num_input_tokens_seen': 47104000, 'train_runtime': 3579.514, 'train_tokens_per_second': 13159.328}
{'loss': 110.5, 'grad_norm': 14.375, 'learning_rate': 3.12e-05, 'epoch': 19.88, 'num_input_tokens_seen': 47235072, 'train_runtime': 3589.5119, 'train_tokens_per_second': 13159.191}
{'loss': 109.0625, 'grad_norm': 16.125, 'learning_rate': 3.115e-05, 'epoch': 19.94, 'num_input_tokens_seen': 47366144, 'train_runtime': 3599.3527, 'train_tokens_per_second': 13159.628}
{'loss': 109.9375, 'grad_norm': 14.3125, 'learning_rate': 3.1100000000000004e-05, 'epoch': 19.99, 'num_input_tokens_seen': 47497216, 'train_runtime': 3609.1931, 'train_tokens_per_second': 13160.065}
{'loss': 13.6875, 'grad_norm': 2.609375, 'learning_rate': 3.105e-05, 'epoch': 20.0, 'num_input_tokens_seen': 47513600, 'train_runtime': 3610.4269, 'train_tokens_per_second': 13160.106}
{'loss': 109.0312, 'grad_norm': 16.125, 'learning_rate': 3.1e-05, 'epoch': 20.06, 'num_input_tokens_seen': 47644672, 'train_runtime': 3620.2786, 'train_tokens_per_second': 13160.499}
{'loss': 110.7188, 'grad_norm': 15.875, 'learning_rate': 3.095e-05, 'epoch': 20.11, 'num_input_tokens_seen': 47775744, 'train_runtime': 3630.1186, 'train_tokens_per_second': 13160.932}
{'loss': 108.9688, 'grad_norm': 15.625, 'learning_rate': 3.09e-05, 'epoch': 20.17, 'num_input_tokens_seen': 47906816, 'train_runtime': 3639.9546, 'train_tokens_per_second': 13161.377}
{'loss': 108.4375, 'grad_norm': 16.125, 'learning_rate': 3.0850000000000004e-05, 'epoch': 20.22, 'num_input_tokens_seen': 48037888, 'train_runtime': 3649.8466, 'train_tokens_per_second': 13161.618}
{'loss': 109.4375, 'grad_norm': 15.875, 'learning_rate': 3.08e-05, 'epoch': 20.28, 'num_input_tokens_seen': 48168960, 'train_runtime': 3659.7295, 'train_tokens_per_second': 13161.891}
{'loss': 109.4062, 'grad_norm': 17.0, 'learning_rate': 3.075e-05, 'epoch': 20.33, 'num_input_tokens_seen': 48300032, 'train_runtime': 3669.6202, 'train_tokens_per_second': 13162.134}
{'loss': 109.2188, 'grad_norm': 14.5, 'learning_rate': 3.07e-05, 'epoch': 20.39, 'num_input_tokens_seen': 48431104, 'train_runtime': 3679.4714, 'train_tokens_per_second': 13162.517}
{'loss': 110.0938, 'grad_norm': 15.3125, 'learning_rate': 3.065e-05, 'epoch': 20.44, 'num_input_tokens_seen': 48562176, 'train_runtime': 3689.3176, 'train_tokens_per_second': 13162.916}
{'loss': 109.9375, 'grad_norm': 15.875, 'learning_rate': 3.06e-05, 'epoch': 20.5, 'num_input_tokens_seen': 48693248, 'train_runtime': 3699.1658, 'train_tokens_per_second': 13163.305}
{'loss': 109.625, 'grad_norm': 15.875, 'learning_rate': 3.0550000000000004e-05, 'epoch': 20.55, 'num_input_tokens_seen': 48824320, 'train_runtime': 3709.014, 'train_tokens_per_second': 13163.693}
{'loss': 110.0, 'grad_norm': 14.5, 'learning_rate': 3.05e-05, 'epoch': 20.61, 'num_input_tokens_seen': 48955392, 'train_runtime': 3718.9052, 'train_tokens_per_second': 13163.926}
{'loss': 109.0625, 'grad_norm': 15.125, 'learning_rate': 3.045e-05, 'epoch': 20.66, 'num_input_tokens_seen': 49086464, 'train_runtime': 3728.8005, 'train_tokens_per_second': 13164.143}
{'loss': 109.5312, 'grad_norm': 16.125, 'learning_rate': 3.04e-05, 'epoch': 20.72, 'num_input_tokens_seen': 49217536, 'train_runtime': 3738.696, 'train_tokens_per_second': 13164.359}
{'loss': 108.8438, 'grad_norm': 15.25, 'learning_rate': 3.035e-05, 'epoch': 20.77, 'num_input_tokens_seen': 49348608, 'train_runtime': 3748.5922, 'train_tokens_per_second': 13164.571}
{'loss': 108.8438, 'grad_norm': 15.0, 'learning_rate': 3.03e-05, 'epoch': 20.83, 'num_input_tokens_seen': 49479680, 'train_runtime': 3758.4865, 'train_tokens_per_second': 13164.788}
{'loss': 109.5625, 'grad_norm': 16.375, 'learning_rate': 3.025e-05, 'epoch': 20.88, 'num_input_tokens_seen': 49610752, 'train_runtime': 3768.3827, 'train_tokens_per_second': 13164.998}
{'loss': 108.4688, 'grad_norm': 14.75, 'learning_rate': 3.02e-05, 'epoch': 20.94, 'num_input_tokens_seen': 49741824, 'train_runtime': 3778.2773, 'train_tokens_per_second': 13165.213}
{'loss': 109.0938, 'grad_norm': 14.375, 'learning_rate': 3.015e-05, 'epoch': 20.99, 'num_input_tokens_seen': 49872896, 'train_runtime': 3788.1701, 'train_tokens_per_second': 13165.432}
{'loss': 13.625, 'grad_norm': 2.609375, 'learning_rate': 3.01e-05, 'epoch': 21.0, 'num_input_tokens_seen': 49889280, 'train_runtime': 3789.4069, 'train_tokens_per_second': 13165.459}
{'loss': 109.6562, 'grad_norm': 14.4375, 'learning_rate': 3.0050000000000002e-05, 'epoch': 21.06, 'num_input_tokens_seen': 50020352, 'train_runtime': 3799.3165, 'train_tokens_per_second': 13165.619}
